update_id,epoch,batch_index,sample_index,global_sample_index,tile_index,x_size,d_size,bl,batch_loss
13637,4,513,36,272740,52,64,64,1,0.267946899
13638,4,513,56,272760,52,64,64,1,0.267946899
13639,4,514,12,272780,52,64,64,1,0.385745466
13640,4,514,32,272800,52,64,64,1,0.385745466
13641,4,514,52,272820,52,64,64,1,0.385745466
13642,4,515,8,272840,52,64,64,1,0.371824682
13643,4,515,28,272860,52,64,64,1,0.371824682
13644,4,515,48,272880,52,64,64,1,0.371824682
13645,4,516,4,272900,52,64,64,1,0.2905204
13646,4,516,24,272920,52,64,64,1,0.2905204
13647,4,516,44,272940,52,64,64,1,0.2905204
13648,4,517,0,272960,52,64,64,1,0.187550038
13649,4,517,20,272980,52,64,64,3,0.187550038
13650,4,517,40,273000,52,64,64,1,0.187550038
13651,4,517,60,273020,52,64,64,1,0.187550038
13652,4,518,16,273040,52,64,64,1,0.41061151
13653,4,518,36,273060,52,64,64,1,0.41061151
13654,4,518,56,273080,52,64,64,1,0.41061151
13655,4,519,12,273100,52,64,64,1,0.200778306
13656,4,519,32,273120,52,64,64,1,0.200778306
13657,4,519,52,273140,52,64,64,1,0.200778306
13658,4,520,8,273160,52,64,64,1,0.270362914
13659,4,520,28,273180,52,64,64,1,0.270362914
13660,4,520,48,273200,52,64,64,1,0.270362914
13661,4,521,4,273220,52,64,64,1,0.234189779
13662,4,521,24,273240,52,64,64,1,0.234189779
13663,4,521,44,273260,52,64,64,1,0.234189779
13664,4,522,0,273280,52,64,64,1,0.395029277
13665,4,522,20,273300,52,64,64,1,0.395029277
13666,4,522,40,273320,52,64,64,1,0.395029277
13667,4,522,60,273340,52,64,64,3,0.395029277
13668,4,523,16,273360,52,64,64,1,0.390322328
13669,4,523,36,273380,52,64,64,1,0.390322328
13670,4,523,56,273400,52,64,64,3,0.390322328
13671,4,524,12,273420,52,64,64,1,0.29335016
13672,4,524,32,273440,52,64,64,1,0.29335016
13673,4,524,52,273460,52,64,64,1,0.29335016
13674,4,525,8,273480,52,64,64,1,0.274192423
13675,4,525,28,273500,52,64,64,1,0.274192423
13676,4,525,48,273520,52,64,64,1,0.274192423
13677,4,526,4,273540,52,64,64,1,0.364598811
13678,4,526,24,273560,52,64,64,1,0.364598811
13679,4,526,44,273580,52,64,64,1,0.364598811
13680,4,527,0,273600,52,64,64,1,0.279588461
13681,4,527,20,273620,52,64,64,1,0.279588461
13682,4,527,40,273640,52,64,64,1,0.279588461
13683,4,527,60,273660,52,64,64,1,0.279588461
13684,4,528,16,273680,52,64,64,1,0.265213102
13685,4,528,36,273700,52,64,64,1,0.265213102
13686,4,528,56,273720,52,64,64,1,0.265213102
13687,4,529,12,273740,52,64,64,2,0.349490196
13688,4,529,32,273760,52,64,64,1,0.349490196
13689,4,529,52,273780,52,64,64,1,0.349490196
13690,4,530,8,273800,52,64,64,2,0.297337711
13691,4,530,28,273820,52,64,64,1,0.297337711
13692,4,530,48,273840,52,64,64,1,0.297337711
13693,4,531,4,273860,52,64,64,3,0.399709105
13694,4,531,24,273880,52,64,64,1,0.399709105
13695,4,531,44,273900,52,64,64,1,0.399709105
13696,4,532,0,273920,52,64,64,1,0.329171479
13697,4,532,20,273940,52,64,64,1,0.329171479
13698,4,532,40,273960,52,64,64,2,0.329171479
13699,4,532,60,273980,52,64,64,2,0.329171479
13700,4,533,16,274000,52,64,64,1,0.357687294
13701,4,533,36,274020,52,64,64,1,0.357687294
13702,4,533,56,274040,52,64,64,1,0.357687294
13703,4,534,12,274060,52,64,64,1,0.16668497
13704,4,534,32,274080,52,64,64,1,0.16668497
13705,4,534,52,274100,52,64,64,1,0.16668497
13706,4,535,8,274120,52,64,64,1,0.326350808
13707,4,535,28,274140,52,64,64,3,0.326350808
13708,4,535,48,274160,52,64,64,1,0.326350808
13709,4,536,4,274180,52,64,64,1,0.342107207
13710,4,536,24,274200,52,64,64,1,0.342107207
13711,4,536,44,274220,52,64,64,1,0.342107207
13712,4,537,0,274240,52,64,64,1,0.306026518
13713,4,537,20,274260,52,64,64,1,0.306026518
13714,4,537,40,274280,52,64,64,1,0.306026518
13715,4,537,60,274300,52,64,64,1,0.306026518
13716,4,538,16,274320,52,64,64,1,0.335507154
13717,4,538,36,274340,52,64,64,1,0.335507154
13718,4,538,56,274360,52,64,64,1,0.335507154
13719,4,539,12,274380,52,64,64,1,0.345114231
13720,4,539,32,274400,52,64,64,1,0.345114231
13721,4,539,52,274420,52,64,64,1,0.345114231
13722,4,540,8,274440,52,64,64,1,0.324390113
13723,4,540,28,274460,52,64,64,1,0.324390113
13724,4,540,48,274480,52,64,64,1,0.324390113
13725,4,541,4,274500,52,64,64,1,0.282349139
13726,4,541,24,274520,52,64,64,1,0.282349139
13727,4,541,44,274540,52,64,64,1,0.282349139
13728,4,542,0,274560,52,64,64,1,0.318490267
13729,4,542,20,274580,52,64,64,1,0.318490267
13730,4,542,40,274600,52,64,64,1,0.318490267
13731,4,542,60,274620,52,64,64,1,0.318490267
13732,4,543,16,274640,52,64,64,1,0.293127298
13733,4,543,36,274660,52,64,64,1,0.293127298
13734,4,543,56,274680,52,64,64,1,0.293127298
13735,4,544,12,274700,52,64,64,1,0.182098925
13736,4,544,32,274720,52,64,64,2,0.182098925
13737,4,544,52,274740,52,64,64,1,0.182098925
13738,4,545,8,274760,52,64,64,1,0.238673419
13739,4,545,28,274780,52,64,64,1,0.238673419
13740,4,545,48,274800,52,64,64,1,0.238673419
13741,4,546,4,274820,52,64,64,1,0.286885828
13742,4,546,24,274840,52,64,64,1,0.286885828
13743,4,546,44,274860,52,64,64,1,0.286885828
13744,4,547,0,274880,52,64,64,1,0.279968321
13745,4,547,20,274900,52,64,64,1,0.279968321
13746,4,547,40,274920,52,64,64,1,0.279968321
13747,4,547,60,274940,52,64,64,1,0.279968321
13748,4,548,16,274960,52,64,64,1,0.235637233
13749,4,548,36,274980,52,64,64,1,0.235637233
13750,4,548,56,275000,52,64,64,2,0.235637233
13751,4,549,12,275020,52,64,64,1,0.150420338
13752,4,549,32,275040,52,64,64,1,0.150420338
13753,4,549,52,275060,52,64,64,1,0.150420338
13754,4,550,8,275080,52,64,64,1,0.256291807
13755,4,550,28,275100,52,64,64,1,0.256291807
13756,4,550,48,275120,52,64,64,1,0.256291807
13757,4,551,4,275140,52,64,64,1,0.491867125
13758,4,551,24,275160,52,64,64,1,0.491867125
13759,4,551,44,275180,52,64,64,1,0.491867125
13760,4,552,0,275200,52,64,64,1,0.361633658
13761,4,552,20,275220,52,64,64,1,0.361633658
13762,4,552,40,275240,52,64,64,1,0.361633658
13763,4,552,60,275260,52,64,64,1,0.361633658
13764,4,553,16,275280,52,64,64,1,0.243933961
13765,4,553,36,275300,52,64,64,1,0.243933961
13766,4,553,56,275320,52,64,64,2,0.243933961
13767,4,554,12,275340,52,64,64,1,0.268189639
13768,4,554,32,275360,52,64,64,1,0.268189639
13769,4,554,52,275380,52,64,64,1,0.268189639
13770,4,555,8,275400,52,64,64,1,0.25830102
13771,4,555,28,275420,52,64,64,1,0.25830102
13772,4,555,48,275440,52,64,64,1,0.25830102
13773,4,556,4,275460,52,64,64,1,0.455850601
13774,4,556,24,275480,52,64,64,1,0.455850601
13775,4,556,44,275500,52,64,64,1,0.455850601
13776,4,557,0,275520,52,64,64,1,0.210149556
13777,4,557,20,275540,52,64,64,1,0.210149556
13778,4,557,40,275560,52,64,64,1,0.210149556
13779,4,557,60,275580,52,64,64,1,0.210149556
13780,4,558,16,275600,52,64,64,1,0.173940837
13781,4,558,36,275620,52,64,64,1,0.173940837
13782,4,558,56,275640,52,64,64,1,0.173940837
13783,4,559,12,275660,52,64,64,1,0.268853366
13784,4,559,32,275680,52,64,64,2,0.268853366
13785,4,559,52,275700,52,64,64,1,0.268853366
13786,4,560,8,275720,52,64,64,1,0.305985719
13787,4,560,28,275740,52,64,64,1,0.305985719
13788,4,560,48,275760,52,64,64,1,0.305985719
13789,4,561,4,275780,52,64,64,1,0.142445713
13790,4,561,24,275800,52,64,64,1,0.142445713
13791,4,561,44,275820,52,64,64,1,0.142445713
13792,4,562,0,275840,52,64,64,1,0.268604308
13793,4,562,20,275860,52,64,64,1,0.268604308
13794,4,562,40,275880,52,64,64,1,0.268604308
13795,4,562,60,275900,52,64,64,2,0.268604308
13796,4,563,16,275920,52,64,64,1,0.245280728
13797,4,563,36,275940,52,64,64,1,0.245280728
13798,4,563,56,275960,52,64,64,1,0.245280728
13799,4,564,12,275980,52,64,64,1,0.173823476
13800,4,564,32,276000,52,64,64,3,0.173823476
13801,4,564,52,276020,52,64,64,1,0.173823476
13802,4,565,8,276040,52,64,64,1,0.462069005
13803,4,565,28,276060,52,64,64,2,0.462069005
13804,4,565,48,276080,52,64,64,1,0.462069005
13805,4,566,4,276100,52,64,64,1,0.216300443
13806,4,566,24,276120,52,64,64,1,0.216300443
13807,4,566,44,276140,52,64,64,1,0.216300443
13808,4,567,0,276160,52,64,64,1,0.153987229
13809,4,567,20,276180,52,64,64,1,0.153987229
13810,4,567,40,276200,52,64,64,1,0.153987229
13811,4,567,60,276220,52,64,64,1,0.153987229
13812,4,568,16,276240,52,64,64,1,0.282663018
13813,4,568,36,276260,52,64,64,3,0.282663018
13814,4,568,56,276280,52,64,64,1,0.282663018
13815,4,569,12,276300,52,64,64,1,0.0823243782
13816,4,569,32,276320,52,64,64,1,0.0823243782
13817,4,569,52,276340,52,64,64,1,0.0823243782
13818,4,570,8,276360,52,64,64,1,0.162570611
13819,4,570,28,276380,52,64,64,1,0.162570611
13820,4,570,48,276400,52,64,64,1,0.162570611
13821,4,571,4,276420,52,64,64,1,0.213494495
13822,4,571,24,276440,52,64,64,1,0.213494495
13823,4,571,44,276460,52,64,64,1,0.213494495
13824,4,572,0,276480,52,64,64,2,0.245421648
13825,4,572,20,276500,52,64,64,1,0.245421648
13826,4,572,40,276520,52,64,64,1,0.245421648
13827,4,572,60,276540,52,64,64,1,0.245421648
13828,4,573,16,276560,52,64,64,1,0.263887584
13829,4,573,36,276580,52,64,64,1,0.263887584
13830,4,573,56,276600,52,64,64,1,0.263887584
13831,4,574,12,276620,52,64,64,1,0.33624351
13832,4,574,32,276640,52,64,64,1,0.33624351
13833,4,574,52,276660,52,64,64,1,0.33624351
13834,4,575,8,276680,52,64,64,1,0.255742848
13835,4,575,28,276700,52,64,64,3,0.255742848
13836,4,575,48,276720,52,64,64,1,0.255742848
13837,4,576,4,276740,52,64,64,1,0.206946701
13838,4,576,24,276760,52,64,64,1,0.206946701
13839,4,576,44,276780,52,64,64,1,0.206946701
13840,4,577,0,276800,52,64,64,1,0.215051159
13841,4,577,20,276820,52,64,64,1,0.215051159
13842,4,577,40,276840,52,64,64,1,0.215051159
13843,4,577,60,276860,52,64,64,1,0.215051159
13844,4,578,16,276880,52,64,64,1,0.607420444
13845,4,578,36,276900,52,64,64,1,0.607420444
13846,4,578,56,276920,52,64,64,1,0.607420444
13847,4,579,12,276940,52,64,64,1,0.21911034
13848,4,579,32,276960,52,64,64,1,0.21911034
13849,4,579,52,276980,52,64,64,1,0.21911034
13850,4,580,8,277000,52,64,64,1,0.312465727
13851,4,580,28,277020,52,64,64,1,0.312465727
13852,4,580,48,277040,52,64,64,1,0.312465727
13853,4,581,4,277060,52,64,64,1,0.29918465
13854,4,581,24,277080,52,64,64,1,0.29918465
13855,4,581,44,277100,52,64,64,1,0.29918465
13856,4,582,0,277120,52,64,64,1,0.14042753
13857,4,582,20,277140,52,64,64,1,0.14042753
13858,4,582,40,277160,52,64,64,1,0.14042753
13859,4,582,60,277180,52,64,64,1,0.14042753
13860,4,583,16,277200,52,64,64,1,0.251419246
13861,4,583,36,277220,52,64,64,1,0.251419246
13862,4,583,56,277240,52,64,64,1,0.251419246
13863,4,584,12,277260,52,64,64,1,0.370026052
13864,4,584,32,277280,52,64,64,1,0.370026052
13865,4,584,52,277300,52,64,64,1,0.370026052
13866,4,585,8,277320,52,64,64,1,0.231654719
13867,4,585,28,277340,52,64,64,2,0.231654719
13868,4,585,48,277360,52,64,64,1,0.231654719
13869,4,586,4,277380,52,64,64,1,0.291136146
13870,4,586,24,277400,52,64,64,1,0.291136146
13871,4,586,44,277420,52,64,64,1,0.291136146
13872,4,587,0,277440,52,64,64,1,0.154961765
13873,4,587,20,277460,52,64,64,1,0.154961765
13874,4,587,40,277480,52,64,64,1,0.154961765
13875,4,587,60,277500,52,64,64,1,0.154961765
13876,4,588,16,277520,52,64,64,1,0.242952466
13877,4,588,36,277540,52,64,64,1,0.242952466
13878,4,588,56,277560,52,64,64,1,0.242952466
13879,4,589,12,277580,52,64,64,1,0.284128428
13880,4,589,32,277600,52,64,64,1,0.284128428
13881,4,589,52,277620,52,64,64,1,0.284128428
13882,4,590,8,277640,52,64,64,1,0.157304451
13883,4,590,28,277660,52,64,64,1,0.157304451
13884,4,590,48,277680,52,64,64,1,0.157304451
13885,4,591,4,277700,52,64,64,1,0.260414928
13886,4,591,24,277720,52,64,64,1,0.260414928
13887,4,591,44,277740,52,64,64,1,0.260414928
13888,4,592,0,277760,52,64,64,2,0.459522009
13889,4,592,20,277780,52,64,64,1,0.459522009
13890,4,592,40,277800,52,64,64,1,0.459522009
13891,4,592,60,277820,52,64,64,1,0.459522009
13892,4,593,16,277840,52,64,64,2,0.335091859
13893,4,593,36,277860,52,64,64,1,0.335091859
13894,4,593,56,277880,52,64,64,1,0.335091859
13895,4,594,12,277900,52,64,64,1,0.160362005
13896,4,594,32,277920,52,64,64,1,0.160362005
13897,4,594,52,277940,52,64,64,1,0.160362005
13898,4,595,8,277960,52,64,64,1,0.267569005
13899,4,595,28,277980,52,64,64,1,0.267569005
13900,4,595,48,278000,52,64,64,1,0.267569005
13901,4,596,4,278020,52,64,64,1,0.303939879
13902,4,596,24,278040,52,64,64,1,0.303939879
13903,4,596,44,278060,52,64,64,1,0.303939879
13904,4,597,0,278080,52,64,64,1,0.417061329
13905,4,597,20,278100,52,64,64,3,0.417061329
13906,4,597,40,278120,52,64,64,3,0.417061329
13907,4,597,60,278140,52,64,64,1,0.417061329
13908,4,598,16,278160,52,64,64,1,0.27423808
13909,4,598,36,278180,52,64,64,1,0.27423808
13910,4,598,56,278200,52,64,64,1,0.27423808
13911,4,599,12,278220,52,64,64,3,0.407316297
13912,4,599,32,278240,52,64,64,1,0.407316297
13913,4,599,52,278260,52,64,64,1,0.407316297
13914,4,600,8,278280,52,64,64,1,0.243864536
13915,4,600,28,278300,52,64,64,1,0.243864536
13916,4,600,48,278320,52,64,64,1,0.243864536
13917,4,601,4,278340,52,64,64,1,0.304442346
13918,4,601,24,278360,52,64,64,1,0.304442346
13919,4,601,44,278380,52,64,64,3,0.304442346
13920,4,602,0,278400,52,64,64,1,0.592493534
13921,4,602,20,278420,52,64,64,1,0.592493534
13922,4,602,40,278440,52,64,64,1,0.592493534
13923,4,602,60,278460,52,64,64,4,0.592493534
13924,4,603,16,278480,52,64,64,2,0.42051065
13925,4,603,36,278500,52,64,64,1,0.42051065
13926,4,603,56,278520,52,64,64,1,0.42051065
13927,4,604,12,278540,52,64,64,1,0.198604703
13928,4,604,32,278560,52,64,64,1,0.198604703
13929,4,604,52,278580,52,64,64,1,0.198604703
13930,4,605,8,278600,52,64,64,1,0.279009104
13931,4,605,28,278620,52,64,64,1,0.279009104
13932,4,605,48,278640,52,64,64,2,0.279009104
13933,4,606,4,278660,52,64,64,2,0.269761384
13934,4,606,24,278680,52,64,64,1,0.269761384
13935,4,606,44,278700,52,64,64,1,0.269761384
13936,4,607,0,278720,52,64,64,1,0.191500023
13937,4,607,20,278740,52,64,64,1,0.191500023
13938,4,607,40,278760,52,64,64,1,0.191500023
13939,4,607,60,278780,52,64,64,1,0.191500023
13940,4,608,16,278800,52,64,64,1,0.149826795
13941,4,608,36,278820,52,64,64,1,0.149826795
13942,4,608,56,278840,52,64,64,1,0.149826795
13943,4,609,12,278860,52,64,64,1,0.11106585
13944,4,609,32,278880,52,64,64,1,0.11106585
13945,4,609,52,278900,52,64,64,1,0.11106585
13946,4,610,8,278920,52,64,64,1,0.210275799
13947,4,610,28,278940,52,64,64,2,0.210275799
13948,4,610,48,278960,52,64,64,1,0.210275799
13949,4,611,4,278980,52,64,64,2,0.153978318
13950,4,611,24,279000,52,64,64,1,0.153978318
13951,4,611,44,279020,52,64,64,1,0.153978318
13952,4,612,0,279040,52,64,64,1,0.382800281
13953,4,612,20,279060,52,64,64,1,0.382800281
13954,4,612,40,279080,52,64,64,1,0.382800281
13955,4,612,60,279100,52,64,64,1,0.382800281
13956,4,613,16,279120,52,64,64,4,0.256206214
13957,4,613,36,279140,52,64,64,1,0.256206214
13958,4,613,56,279160,52,64,64,1,0.256206214
13959,4,614,12,279180,52,64,64,1,0.265839964
13960,4,614,32,279200,52,64,64,1,0.265839964
13961,4,614,52,279220,52,64,64,2,0.265839964
13962,4,615,8,279240,52,64,64,1,0.409649551
13963,4,615,28,279260,52,64,64,1,0.409649551
13964,4,615,48,279280,52,64,64,1,0.409649551
13965,4,616,4,279300,52,64,64,1,0.228621066
13966,4,616,24,279320,52,64,64,1,0.228621066
13967,4,616,44,279340,52,64,64,1,0.228621066
13968,4,617,0,279360,52,64,64,1,0.285485029
13969,4,617,20,279380,52,64,64,1,0.285485029
13970,4,617,40,279400,52,64,64,1,0.285485029
13971,4,617,60,279420,52,64,64,1,0.285485029
13972,4,618,16,279440,52,64,64,2,0.372072041
13973,4,618,36,279460,52,64,64,1,0.372072041
13974,4,618,56,279480,52,64,64,1,0.372072041
13975,4,619,12,279500,52,64,64,1,0.242197156
13976,4,619,32,279520,52,64,64,1,0.242197156
13977,4,619,52,279540,52,64,64,1,0.242197156
13978,4,620,8,279560,52,64,64,1,0.37485674
13979,4,620,28,279580,52,64,64,2,0.37485674
13980,4,620,48,279600,52,64,64,1,0.37485674
13981,4,621,4,279620,52,64,64,2,0.232456177
13982,4,621,24,279640,52,64,64,1,0.232456177
13983,4,621,44,279660,52,64,64,1,0.232456177
13984,4,622,0,279680,52,64,64,1,0.435707152
13985,4,622,20,279700,52,64,64,1,0.435707152
13986,4,622,40,279720,52,64,64,1,0.435707152
13987,4,622,60,279740,52,64,64,1,0.435707152
13988,4,623,16,279760,52,64,64,1,0.311478198
13989,4,623,36,279780,52,64,64,1,0.311478198
13990,4,623,56,279800,52,64,64,1,0.311478198
13991,4,624,12,279820,52,64,64,1,0.504338145
13992,4,624,32,279840,52,64,64,1,0.504338145
13993,4,624,52,279860,52,64,64,1,0.504338145
13994,4,625,8,279880,52,64,64,1,0.263189286
13995,4,625,28,279900,52,64,64,1,0.263189286
13996,4,625,48,279920,52,64,64,1,0.263189286
13997,4,626,4,279940,52,64,64,1,0.273364604
13998,4,626,24,279960,52,64,64,1,0.273364604
13999,4,626,44,279980,52,64,64,1,0.273364604
14000,4,627,0,280000,52,64,64,1,0.177778304
14001,4,627,20,280020,52,64,64,1,0.177778304
14002,4,627,40,280040,52,64,64,2,0.177778304
14003,4,627,60,280060,52,64,64,1,0.177778304
14004,4,628,16,280080,52,64,64,1,0.307813615
14005,4,628,36,280100,52,64,64,1,0.307813615
14006,4,628,56,280120,52,64,64,1,0.307813615
14007,4,629,12,280140,52,64,64,1,0.374841928
14008,4,629,32,280160,52,64,64,3,0.374841928
14009,4,629,52,280180,52,64,64,1,0.374841928
14010,4,630,8,280200,52,64,64,1,0.240149558
14011,4,630,28,280220,52,64,64,1,0.240149558
14012,4,630,48,280240,52,64,64,1,0.240149558
14013,4,631,4,280260,52,64,64,2,0.27134636
14014,4,631,24,280280,52,64,64,1,0.27134636
14015,4,631,44,280300,52,64,64,1,0.27134636
14016,4,632,0,280320,52,64,64,1,0.338768125
14017,4,632,20,280340,52,64,64,1,0.338768125
14018,4,632,40,280360,52,64,64,1,0.338768125
14019,4,632,60,280380,52,64,64,1,0.338768125
14020,4,633,16,280400,52,64,64,1,0.271080613
14021,4,633,36,280420,52,64,64,1,0.271080613
14022,4,633,56,280440,52,64,64,2,0.271080613
14023,4,634,12,280460,52,64,64,2,0.31408149
14024,4,634,32,280480,52,64,64,2,0.31408149
14025,4,634,52,280500,52,64,64,1,0.31408149
14026,4,635,8,280520,52,64,64,1,0.316630661
14027,4,635,28,280540,52,64,64,1,0.316630661
14028,4,635,48,280560,52,64,64,1,0.316630661
14029,4,636,4,280580,52,64,64,1,0.192050681
14030,4,636,24,280600,52,64,64,2,0.192050681
14031,4,636,44,280620,52,64,64,1,0.192050681
14032,4,637,0,280640,52,64,64,1,0.219663829
14033,4,637,20,280660,52,64,64,1,0.219663829
14034,4,637,40,280680,52,64,64,1,0.219663829
14035,4,637,60,280700,52,64,64,1,0.219663829
14036,4,638,16,280720,52,64,64,1,0.224107817
14037,4,638,36,280740,52,64,64,3,0.224107817
14038,4,638,56,280760,52,64,64,1,0.224107817
14039,4,639,12,280780,52,64,64,1,0.230071694
14040,4,639,32,280800,52,64,64,1,0.230071694
14041,4,639,52,280820,52,64,64,1,0.230071694
14042,4,640,8,280840,52,64,64,1,0.226152658
14043,4,640,28,280860,52,64,64,1,0.226152658
14044,4,640,48,280880,52,64,64,1,0.226152658
14045,4,641,4,280900,52,64,64,1,0.284408271
14046,4,641,24,280920,52,64,64,1,0.284408271
14047,4,641,44,280940,52,64,64,2,0.284408271
14048,4,642,0,280960,52,64,64,1,0.261307687
14049,4,642,20,280980,52,64,64,1,0.261307687
14050,4,642,40,281000,52,64,64,1,0.261307687
14051,4,642,60,281020,52,64,64,2,0.261307687
14052,4,643,16,281040,52,64,64,1,0.349564672
14053,4,643,36,281060,52,64,64,1,0.349564672
14054,4,643,56,281080,52,64,64,2,0.349564672
14055,4,644,12,281100,52,64,64,2,0.361323178
14056,4,644,32,281120,52,64,64,1,0.361323178
14057,4,644,52,281140,52,64,64,1,0.361323178
14058,4,645,8,281160,52,64,64,1,0.261894345
14059,4,645,28,281180,52,64,64,1,0.261894345
14060,4,645,48,281200,52,64,64,1,0.261894345
14061,4,646,4,281220,52,64,64,1,0.387272149
14062,4,646,24,281240,52,64,64,2,0.387272149
14063,4,646,44,281260,52,64,64,1,0.387272149
14064,4,647,0,281280,52,64,64,3,0.435967624
14065,4,647,20,281300,52,64,64,1,0.435967624
14066,4,647,40,281320,52,64,64,4,0.435967624
14067,4,647,60,281340,52,64,64,1,0.435967624
14068,4,648,16,281360,52,64,64,1,0.231607169
14069,4,648,36,281380,52,64,64,1,0.231607169
14070,4,648,56,281400,52,64,64,2,0.231607169
14071,4,649,12,281420,52,64,64,1,0.568745315
14072,4,649,32,281440,52,64,64,1,0.568745315
14073,4,649,52,281460,52,64,64,2,0.568745315
14074,4,650,8,281480,52,64,64,1,0.550908506
14075,4,650,28,281500,52,64,64,1,0.550908506
14076,4,650,48,281520,52,64,64,1,0.550908506
14077,4,651,4,281540,52,64,64,1,0.553385139
14078,4,651,24,281560,52,64,64,1,0.553385139
14079,4,651,44,281580,52,64,64,1,0.553385139
14080,4,652,0,281600,52,64,64,1,0.423520803
14081,4,652,20,281620,52,64,64,1,0.423520803
14082,4,652,40,281640,52,64,64,1,0.423520803
14083,4,652,60,281660,52,64,64,1,0.423520803
14084,4,653,16,281680,52,64,64,1,0.174867034
14085,4,653,36,281700,52,64,64,1,0.174867034
14086,4,653,56,281720,52,64,64,2,0.174867034
14087,4,654,12,281740,52,64,64,1,0.221839786
14088,4,654,32,281760,52,64,64,1,0.221839786
14089,4,654,52,281780,52,64,64,1,0.221839786
14090,4,655,8,281800,52,64,64,1,0.287198246
14091,4,655,28,281820,52,64,64,1,0.287198246
14092,4,655,48,281840,52,64,64,1,0.287198246
14093,4,656,4,281860,52,64,64,1,0.334183812
14094,4,656,24,281880,52,64,64,1,0.334183812
14095,4,656,44,281900,52,64,64,1,0.334183812
14096,4,657,0,281920,52,64,64,1,0.209605694
14097,4,657,20,281940,52,64,64,1,0.209605694
14098,4,657,40,281960,52,64,64,1,0.209605694
14099,4,657,60,281980,52,64,64,1,0.209605694
14100,4,658,16,282000,52,64,64,1,0.463630199
14101,4,658,36,282020,52,64,64,1,0.463630199
14102,4,658,56,282040,52,64,64,1,0.463630199
14103,4,659,12,282060,52,64,64,1,0.23707509
14104,4,659,32,282080,52,64,64,1,0.23707509
14105,4,659,52,282100,52,64,64,1,0.23707509
14106,4,660,8,282120,52,64,64,1,0.321277499
14107,4,660,28,282140,52,64,64,1,0.321277499
14108,4,660,48,282160,52,64,64,1,0.321277499
14109,4,661,4,282180,52,64,64,1,0.260230839
14110,4,661,24,282200,52,64,64,1,0.260230839
14111,4,661,44,282220,52,64,64,2,0.260230839
14112,4,662,0,282240,52,64,64,1,0.25769344
14113,4,662,20,282260,52,64,64,2,0.25769344
14114,4,662,40,282280,52,64,64,1,0.25769344
14115,4,662,60,282300,52,64,64,2,0.25769344
14116,4,663,16,282320,52,64,64,1,0.312637717
14117,4,663,36,282340,52,64,64,1,0.312637717
14118,4,663,56,282360,52,64,64,1,0.312637717
14119,4,664,12,282380,52,64,64,1,0.154235318
14120,4,664,32,282400,52,64,64,1,0.154235318
14121,4,664,52,282420,52,64,64,1,0.154235318
14122,4,665,8,282440,52,64,64,3,0.345876455
14123,4,665,28,282460,52,64,64,1,0.345876455
14124,4,665,48,282480,52,64,64,1,0.345876455
14125,4,666,4,282500,52,64,64,1,0.188086748
14126,4,666,24,282520,52,64,64,1,0.188086748
14127,4,666,44,282540,52,64,64,1,0.188086748
14128,4,667,0,282560,52,64,64,1,0.251618326
14129,4,667,20,282580,52,64,64,1,0.251618326
14130,4,667,40,282600,52,64,64,1,0.251618326
14131,4,667,60,282620,52,64,64,1,0.251618326
14132,4,668,16,282640,52,64,64,1,0.251852155
14133,4,668,36,282660,52,64,64,1,0.251852155
14134,4,668,56,282680,52,64,64,4,0.251852155
14135,4,669,12,282700,52,64,64,1,0.494953543
14136,4,669,32,282720,52,64,64,1,0.494953543
14137,4,669,52,282740,52,64,64,1,0.494953543
14138,4,670,8,282760,52,64,64,1,0.254606009
14139,4,670,28,282780,52,64,64,2,0.254606009
14140,4,670,48,282800,52,64,64,2,0.254606009
14141,4,671,4,282820,52,64,64,1,0.361264884
14142,4,671,24,282840,52,64,64,1,0.361264884
14143,4,671,44,282860,52,64,64,1,0.361264884
14144,4,672,0,282880,52,64,64,1,0.200210661
14145,4,672,20,282900,52,64,64,1,0.200210661
14146,4,672,40,282920,52,64,64,1,0.200210661
14147,4,672,60,282940,52,64,64,2,0.200210661
14148,4,673,16,282960,52,64,64,1,0.270154476
14149,4,673,36,282980,52,64,64,1,0.270154476
14150,4,673,56,283000,52,64,64,1,0.270154476
14151,4,674,12,283020,52,64,64,1,0.296506107
14152,4,674,32,283040,52,64,64,1,0.296506107
14153,4,674,52,283060,52,64,64,2,0.296506107
14154,4,675,8,283080,52,64,64,1,0.532704949
14155,4,675,28,283100,52,64,64,1,0.532704949
14156,4,675,48,283120,52,64,64,1,0.532704949
14157,4,676,4,283140,52,64,64,1,0.273854434
14158,4,676,24,283160,52,64,64,1,0.273854434
14159,4,676,44,283180,52,64,64,1,0.273854434
14160,4,677,0,283200,52,64,64,1,0.266710103
14161,4,677,20,283220,52,64,64,1,0.266710103
14162,4,677,40,283240,52,64,64,1,0.266710103
14163,4,677,60,283260,52,64,64,1,0.266710103
14164,4,678,16,283280,52,64,64,2,0.44955951
14165,4,678,36,283300,52,64,64,1,0.44955951
14166,4,678,56,283320,52,64,64,1,0.44955951
14167,4,679,12,283340,52,64,64,1,0.315449625
14168,4,679,32,283360,52,64,64,1,0.315449625
14169,4,679,52,283380,52,64,64,1,0.315449625
14170,4,680,8,283400,52,64,64,1,0.207366139
14171,4,680,28,283420,52,64,64,1,0.207366139
14172,4,680,48,283440,52,64,64,1,0.207366139
